,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.766,0.05,0.568,-0.218,-0.312,0.878,0.291,0.671,0.623
AAPL,0.766,0.0,0.078,0.691,0.003,-0.324,0.67,0.245,0.493,0.618
AMD,0.05,0.078,0.0,0.065,0.671,0.667,-0.015,0.591,0.523,0.507
AMZN,0.568,0.691,0.065,0.0,0.362,-0.155,0.729,0.636,0.667,0.498
GOOGL,-0.218,0.003,0.671,0.362,0.0,0.47,-0.018,0.745,0.459,0.357
INTC,-0.312,-0.324,0.667,-0.155,0.47,0.0,-0.397,0.262,0.14,-0.103
MARA,0.878,0.67,-0.015,0.729,-0.018,-0.397,0.0,0.537,0.77,0.685
NVDA,0.291,0.245,0.591,0.636,0.745,0.262,0.537,0.0,0.856,0.654
PLUG,0.671,0.493,0.523,0.667,0.459,0.14,0.77,0.856,0.0,0.755
TSLA,0.623,0.618,0.507,0.498,0.357,-0.103,0.685,0.654,0.755,0.0
