,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.506,0.067,0.016,-0.271,0.239,-0.513,-0.33,0.433,-0.021
AAPL,-0.506,0.0,0.115,0.495,0.918,0.504,0.835,0.834,-0.195,0.674
AMD,0.067,0.115,0.0,0.661,-0.036,0.478,0.216,0.479,0.549,0.36
AMZN,0.016,0.495,0.661,0.0,0.421,0.712,0.511,0.729,0.195,0.553
GOOGL,-0.271,0.918,-0.036,0.421,0.0,0.588,0.69,0.701,-0.132,0.667
INTC,0.239,0.504,0.478,0.712,0.588,0.0,0.363,0.649,0.323,0.643
MARA,-0.513,0.835,0.216,0.511,0.69,0.363,0.0,0.803,-0.12,0.59
NVDA,-0.33,0.834,0.479,0.729,0.701,0.649,0.803,0.0,-0.084,0.668
PLUG,0.433,-0.195,0.549,0.195,-0.132,0.323,-0.12,-0.084,0.0,0.27
TSLA,-0.021,0.674,0.36,0.553,0.667,0.643,0.59,0.668,0.27,0.0
