,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.342,0.464,0.67,0.381,0.282,0.683,0.256,0.833,0.72
AAPL,0.342,0.0,0.844,0.772,0.797,0.857,0.533,0.847,0.536,-0.078
AMD,0.464,0.844,0.0,0.879,0.919,0.967,0.612,0.935,0.748,-0.116
AMZN,0.67,0.772,0.879,0.0,0.919,0.826,0.843,0.694,0.852,0.061
GOOGL,0.381,0.797,0.919,0.919,0.0,0.938,0.676,0.795,0.663,-0.282
INTC,0.282,0.857,0.967,0.826,0.938,0.0,0.51,0.925,0.606,-0.307
MARA,0.683,0.533,0.612,0.843,0.676,0.51,0.0,0.403,0.799,0.259
NVDA,0.256,0.847,0.935,0.694,0.795,0.925,0.403,0.0,0.567,-0.209
PLUG,0.833,0.536,0.748,0.852,0.663,0.606,0.799,0.567,0.0,0.403
TSLA,0.72,-0.078,-0.116,0.061,-0.282,-0.307,0.259,-0.209,0.403,0.0
