,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.698,0.926,0.817,0.868,0.931,0.101,-0.365,0.832,-0.164
AAPL,0.698,0.0,0.621,0.543,0.533,0.787,0.124,-0.339,0.623,0.232
AMD,0.926,0.621,0.0,0.832,0.832,0.868,0.07,-0.197,0.816,-0.194
AMZN,0.817,0.543,0.832,0.0,0.906,0.854,0.373,-0.485,0.951,-0.328
GOOGL,0.868,0.533,0.832,0.906,0.0,0.868,0.282,-0.516,0.884,-0.415
INTC,0.931,0.787,0.868,0.854,0.868,0.0,0.116,-0.567,0.862,-0.231
MARA,0.101,0.124,0.07,0.373,0.282,0.116,0.0,-0.056,0.458,0.186
NVDA,-0.365,-0.339,-0.197,-0.485,-0.516,-0.567,-0.056,0.0,-0.465,0.408
PLUG,0.832,0.623,0.816,0.951,0.884,0.862,0.458,-0.465,0.0,-0.158
TSLA,-0.164,0.232,-0.194,-0.328,-0.415,-0.231,0.186,0.408,-0.158,0.0
