,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.034,-0.325,0.041,0.525,-0.009,0.352,-0.099,-0.435,-0.397
AAPL,-0.034,0.0,0.784,0.496,0.403,0.839,-0.133,0.643,0.732,0.786
AMD,-0.325,0.784,0.0,0.649,0.273,0.883,0.076,0.872,0.942,0.865
AMZN,0.041,0.496,0.649,0.0,0.762,0.634,0.669,0.889,0.588,0.36
GOOGL,0.525,0.403,0.273,0.762,0.0,0.515,0.722,0.6,0.181,-0.028
INTC,-0.009,0.839,0.883,0.634,0.515,0.0,0.176,0.833,0.809,0.708
MARA,0.352,-0.133,0.076,0.669,0.722,0.176,0.0,0.505,-0.03,-0.322
NVDA,-0.099,0.643,0.872,0.889,0.6,0.833,0.505,0.0,0.772,0.59
PLUG,-0.435,0.732,0.942,0.588,0.181,0.809,-0.03,0.772,0.0,0.852
TSLA,-0.397,0.786,0.865,0.36,-0.028,0.708,-0.322,0.59,0.852,0.0
