,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.645,-0.841,-0.704,-0.735,-0.886,-0.775,-0.749,0.867,0.222
AAPL,-0.645,0.0,0.902,0.858,0.944,0.763,0.69,0.914,-0.718,-0.102
AMD,-0.841,0.902,0.0,0.894,0.96,0.914,0.784,0.954,-0.86,-0.184
AMZN,-0.704,0.858,0.894,0.0,0.908,0.773,0.878,0.922,-0.628,0.16
GOOGL,-0.735,0.944,0.96,0.908,0.0,0.821,0.782,0.971,-0.777,-0.03
INTC,-0.886,0.763,0.914,0.773,0.821,0.0,0.689,0.795,-0.922,-0.388
MARA,-0.775,0.69,0.784,0.878,0.782,0.689,0.0,0.833,-0.571,0.28
NVDA,-0.749,0.914,0.954,0.922,0.971,0.795,0.833,0.0,-0.716,0.067
PLUG,0.867,-0.718,-0.86,-0.628,-0.777,-0.922,-0.571,-0.716,0.0,0.518
TSLA,0.222,-0.102,-0.184,0.16,-0.03,-0.388,0.28,0.067,0.518,0.0
