,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.402,0.535,0.382,0.274,0.255,-0.167,0.372,0.321,0.379
AAPL,0.402,0.0,0.929,0.696,0.858,-0.113,-0.169,0.975,0.158,0.97
AMD,0.535,0.929,0.0,0.758,0.836,0.091,-0.207,0.925,0.4,0.909
AMZN,0.382,0.696,0.758,0.0,0.79,-0.065,-0.041,0.68,0.542,0.727
GOOGL,0.274,0.858,0.836,0.79,0.0,0.008,0.019,0.812,0.361,0.796
INTC,0.255,-0.113,0.091,-0.065,0.008,0.0,0.235,-0.167,0.512,-0.262
MARA,-0.167,-0.169,-0.207,-0.041,0.019,0.235,0.0,-0.115,0.149,-0.262
NVDA,0.372,0.975,0.925,0.68,0.812,-0.167,-0.115,0.0,0.146,0.971
PLUG,0.321,0.158,0.4,0.542,0.361,0.512,0.149,0.146,0.0,0.123
TSLA,0.379,0.97,0.909,0.727,0.796,-0.262,-0.262,0.971,0.123,0.0
