,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.523,-0.413,0.255,0.682,0.25,0.421,0.111,-0.743,-0.554
AAPL,0.523,0.0,0.38,0.784,0.812,0.797,0.671,0.754,-0.128,0.156
AMD,-0.413,0.38,0.0,0.56,0.142,0.683,0.326,0.769,0.797,0.817
AMZN,0.255,0.784,0.56,0.0,0.789,0.778,0.805,0.908,0.158,0.204
GOOGL,0.682,0.812,0.142,0.789,0.0,0.68,0.857,0.667,-0.254,-0.219
INTC,0.25,0.797,0.683,0.778,0.68,0.0,0.697,0.883,0.237,0.343
MARA,0.421,0.671,0.326,0.805,0.857,0.697,0.0,0.767,-0.049,-0.098
NVDA,0.111,0.754,0.769,0.908,0.667,0.883,0.767,0.0,0.329,0.404
PLUG,-0.743,-0.128,0.797,0.158,-0.254,0.237,-0.049,0.329,0.0,0.789
TSLA,-0.554,0.156,0.817,0.204,-0.219,0.343,-0.098,0.404,0.789,0.0
