,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.193,0.238,0.003,0.546,0.425,-0.366,0.641,0.81,-0.312
AAPL,-0.193,0.0,0.615,0.87,0.571,0.639,0.779,0.284,-0.003,0.766
AMD,0.238,0.615,0.0,0.673,0.812,0.846,0.618,0.754,0.494,0.697
AMZN,0.003,0.87,0.673,0.0,0.589,0.616,0.768,0.314,0.243,0.709
GOOGL,0.546,0.571,0.812,0.589,0.0,0.955,0.39,0.897,0.59,0.498
INTC,0.425,0.639,0.846,0.616,0.955,0.0,0.505,0.821,0.453,0.608
MARA,-0.366,0.779,0.618,0.768,0.39,0.505,0.0,0.124,-0.163,0.963
NVDA,0.641,0.284,0.754,0.314,0.897,0.821,0.124,0.0,0.709,0.278
PLUG,0.81,-0.003,0.494,0.243,0.59,0.453,-0.163,0.709,0.0,-0.129
TSLA,-0.312,0.766,0.697,0.709,0.498,0.608,0.963,0.278,-0.129,0.0
