,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.453,0.018,0.354,0.212,0.462,0.397,0.044,0.308,0.276
AAPL,0.453,0.0,0.327,0.65,0.533,0.712,0.083,0.121,0.119,0.242
AMD,0.018,0.327,0.0,0.608,0.835,-0.022,-0.749,0.928,-0.817,-0.748
AMZN,0.354,0.65,0.608,0.0,0.856,0.34,-0.279,0.592,-0.353,-0.256
GOOGL,0.212,0.533,0.835,0.856,0.0,0.067,-0.596,0.846,-0.637,-0.598
INTC,0.462,0.712,-0.022,0.34,0.067,0.0,0.521,-0.252,0.526,0.601
MARA,0.397,0.083,-0.749,-0.279,-0.596,0.521,0.0,-0.802,0.892,0.91
NVDA,0.044,0.121,0.928,0.592,0.846,-0.252,-0.802,0.0,-0.869,-0.885
PLUG,0.308,0.119,-0.817,-0.353,-0.637,0.526,0.892,-0.869,0.0,0.915
TSLA,0.276,0.242,-0.748,-0.256,-0.598,0.601,0.91,-0.885,0.915,0.0
