,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.06,0.426,0.496,0.284,0.295,0.459,0.595,-0.648,0.47
AAPL,0.06,0.0,0.016,-0.25,0.797,-0.368,-0.558,-0.418,0.299,-0.417
AMD,0.426,0.016,0.0,0.364,0.163,0.072,0.267,0.461,-0.328,0.186
AMZN,0.496,-0.25,0.364,0.0,-0.201,0.115,0.494,0.858,-0.302,0.197
GOOGL,0.284,0.797,0.163,-0.201,0.0,-0.011,-0.212,-0.265,-0.028,-0.155
INTC,0.295,-0.368,0.072,0.115,-0.011,0.0,0.678,0.283,-0.248,0.493
MARA,0.459,-0.558,0.267,0.494,-0.212,0.678,0.0,0.706,-0.348,0.56
NVDA,0.595,-0.418,0.461,0.858,-0.265,0.283,0.706,0.0,-0.517,0.412
PLUG,-0.648,0.299,-0.328,-0.302,-0.028,-0.248,-0.348,-0.517,0.0,-0.57
TSLA,0.47,-0.417,0.186,0.197,-0.155,0.493,0.56,0.412,-0.57,0.0
