,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.857,0.332,0.491,-0.001,0.115,-0.014,0.449,0.364,0.543
AAPL,0.857,0.0,0.041,0.263,-0.26,-0.191,-0.31,0.18,0.043,0.288
AMD,0.332,0.041,0.0,0.714,0.571,0.887,0.712,0.848,0.714,0.623
AMZN,0.491,0.263,0.714,0.0,0.733,0.739,0.722,0.876,0.604,0.854
GOOGL,-0.001,-0.26,0.571,0.733,0.0,0.749,0.881,0.589,0.434,0.612
INTC,0.115,-0.191,0.887,0.739,0.749,0.0,0.899,0.793,0.783,0.71
MARA,-0.014,-0.31,0.712,0.722,0.881,0.899,0.0,0.716,0.644,0.701
NVDA,0.449,0.18,0.848,0.876,0.589,0.793,0.716,0.0,0.741,0.803
PLUG,0.364,0.043,0.714,0.604,0.434,0.783,0.644,0.741,0.0,0.745
TSLA,0.543,0.288,0.623,0.854,0.612,0.71,0.701,0.803,0.745,0.0
