,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.601,-0.091,0.431,0.299,-0.223,0.382,0.376,0.692,-0.055
AAPL,0.601,0.0,0.024,0.843,0.745,-0.741,0.457,0.861,0.479,0.595
AMD,-0.091,0.024,0.0,0.111,0.131,0.115,0.13,0.381,-0.024,0.177
AMZN,0.431,0.843,0.111,0.0,0.708,-0.661,0.359,0.871,0.35,0.477
GOOGL,0.299,0.745,0.131,0.708,0.0,-0.881,0.543,0.784,0.212,0.74
INTC,-0.223,-0.741,0.115,-0.661,-0.881,0.0,-0.417,-0.696,-0.072,-0.781
MARA,0.382,0.457,0.13,0.359,0.543,-0.417,0.0,0.37,-0.05,0.332
NVDA,0.376,0.861,0.381,0.871,0.784,-0.696,0.37,0.0,0.355,0.664
PLUG,0.692,0.479,-0.024,0.35,0.212,-0.072,-0.05,0.355,0.0,0.004
TSLA,-0.055,0.595,0.177,0.477,0.74,-0.781,0.332,0.664,0.004,0.0
