,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.743,0.633,0.87,0.654,0.805,0.748,0.943,0.92,0.771
AAPL,0.743,0.0,0.111,0.727,0.797,0.906,0.873,0.821,0.717,0.947
AMD,0.633,0.111,0.0,0.621,0.235,0.392,0.042,0.616,0.464,0.122
AMZN,0.87,0.727,0.621,0.0,0.705,0.849,0.613,0.927,0.794,0.725
GOOGL,0.654,0.797,0.235,0.705,0.0,0.825,0.727,0.728,0.48,0.854
INTC,0.805,0.906,0.392,0.849,0.825,0.0,0.717,0.907,0.676,0.876
MARA,0.748,0.873,0.042,0.613,0.727,0.717,0.0,0.735,0.786,0.938
NVDA,0.943,0.821,0.616,0.927,0.728,0.907,0.735,0.0,0.858,0.82
PLUG,0.92,0.717,0.464,0.794,0.48,0.676,0.786,0.858,0.0,0.733
TSLA,0.771,0.947,0.122,0.725,0.854,0.876,0.938,0.82,0.733,0.0
