,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.674,0.315,0.25,-0.696,-0.552,0.326,-0.323,-0.16,0.721
AAPL,-0.674,0.0,0.135,0.312,0.761,0.749,-0.051,0.754,0.588,-0.171
AMD,0.315,0.135,0.0,0.693,0.192,0.192,0.423,0.469,0.396,0.634
AMZN,0.25,0.312,0.693,0.0,0.291,0.386,0.685,0.667,0.696,0.539
GOOGL,-0.696,0.761,0.192,0.291,0.0,0.812,0.088,0.696,0.415,-0.286
INTC,-0.552,0.749,0.192,0.386,0.812,0.0,0.213,0.755,0.62,-0.283
MARA,0.326,-0.051,0.423,0.685,0.088,0.213,0.0,0.472,0.607,0.34
NVDA,-0.323,0.754,0.469,0.667,0.696,0.755,0.472,0.0,0.865,0.138
PLUG,-0.16,0.588,0.396,0.696,0.415,0.62,0.607,0.865,0.0,0.167
TSLA,0.721,-0.171,0.634,0.539,-0.286,-0.283,0.34,0.138,0.167,0.0
