,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.05,-0.139,-0.103,0.043,0.78,0.772,-0.212,-0.379,0.059
AAPL,-0.05,0.0,0.897,0.785,0.361,0.222,0.181,0.835,0.648,0.769
AMD,-0.139,0.897,0.0,0.824,0.186,0.108,0.063,0.942,0.781,0.848
AMZN,-0.103,0.785,0.824,0.0,0.23,0.323,0.195,0.896,0.642,0.868
GOOGL,0.043,0.361,0.186,0.23,0.0,0.325,0.16,0.079,0.182,0.158
INTC,0.78,0.222,0.108,0.323,0.325,0.0,0.794,0.083,-0.124,0.374
MARA,0.772,0.181,0.063,0.195,0.16,0.794,0.0,0.007,-0.016,0.386
NVDA,-0.212,0.835,0.942,0.896,0.079,0.083,0.007,0.0,0.685,0.832
PLUG,-0.379,0.648,0.781,0.642,0.182,-0.124,-0.016,0.685,0.0,0.734
TSLA,0.059,0.769,0.848,0.868,0.158,0.374,0.386,0.832,0.734,0.0
