,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.571,0.526,0.095,0.05,0.638,0.27,0.44,0.354,0.426
AAPL,0.571,0.0,0.86,0.719,0.146,0.579,0.218,0.841,0.51,0.814
AMD,0.526,0.86,0.0,0.733,0.233,0.474,0.194,0.915,0.433,0.764
AMZN,0.095,0.719,0.733,0.0,-0.149,0.423,0.302,0.765,-0.019,0.739
GOOGL,0.05,0.146,0.233,-0.149,0.0,-0.457,-0.213,0.307,0.705,-0.043
INTC,0.638,0.579,0.474,0.423,-0.457,0.0,0.327,0.447,-0.042,0.667
MARA,0.27,0.218,0.194,0.302,-0.213,0.327,0.0,0.212,-0.352,0.187
NVDA,0.44,0.841,0.915,0.765,0.307,0.447,0.212,0.0,0.417,0.819
PLUG,0.354,0.51,0.433,-0.019,0.705,-0.042,-0.352,0.417,0.0,0.252
TSLA,0.426,0.814,0.764,0.739,-0.043,0.667,0.187,0.819,0.252,0.0
