,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.809,-0.599,0.89,0.697,-0.903,-0.314,-0.327,0.874,0.736
AAPL,0.809,0.0,-0.664,0.959,0.818,-0.905,-0.245,-0.603,0.811,0.862
AMD,-0.599,-0.664,0.0,-0.671,-0.855,0.703,0.503,0.717,-0.568,-0.866
AMZN,0.89,0.959,-0.671,0.0,0.84,-0.943,-0.317,-0.495,0.848,0.861
GOOGL,0.697,0.818,-0.855,0.84,0.0,-0.82,-0.545,-0.585,0.605,0.937
INTC,-0.903,-0.905,0.703,-0.943,-0.82,0.0,0.439,0.418,-0.764,-0.834
MARA,-0.314,-0.245,0.503,-0.317,-0.545,0.439,0.0,0.06,-0.135,-0.418
NVDA,-0.327,-0.603,0.717,-0.495,-0.585,0.418,0.06,0.0,-0.506,-0.648
PLUG,0.874,0.811,-0.568,0.848,0.605,-0.764,-0.135,-0.506,0.0,0.67
TSLA,0.736,0.862,-0.866,0.861,0.937,-0.834,-0.418,-0.648,0.67,0.0
