,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.692,-0.572,0.357,-0.853,-0.602,-0.69,-0.786,-0.757,0.529
AAPL,-0.692,0.0,0.555,-0.274,0.817,0.714,0.758,0.714,0.566,-0.456
AMD,-0.572,0.555,0.0,0.362,0.723,0.641,0.777,0.916,0.894,0.098
AMZN,0.357,-0.274,0.362,0.0,-0.231,-0.026,-0.08,0.077,0.142,0.776
GOOGL,-0.853,0.817,0.723,-0.231,0.0,0.799,0.774,0.861,0.795,-0.341
INTC,-0.602,0.714,0.641,-0.026,0.799,0.0,0.569,0.687,0.669,-0.223
MARA,-0.69,0.758,0.777,-0.08,0.774,0.569,0.0,0.868,0.789,-0.368
NVDA,-0.786,0.714,0.916,0.077,0.861,0.687,0.868,0.0,0.937,-0.196
PLUG,-0.757,0.566,0.894,0.142,0.795,0.669,0.789,0.937,0.0,-0.092
TSLA,0.529,-0.456,0.098,0.776,-0.341,-0.223,-0.368,-0.196,-0.092,0.0
