,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.458,0.363,0.147,0.172,0.585,0.433,0.316,0.607,0.104
AAPL,0.458,0.0,0.624,0.834,0.774,0.759,-0.021,0.914,0.818,0.808
AMD,0.363,0.624,0.0,0.575,0.394,0.565,0.32,0.572,0.466,0.393
AMZN,0.147,0.834,0.575,0.0,0.841,0.551,-0.257,0.853,0.688,0.856
GOOGL,0.172,0.774,0.394,0.841,0.0,0.568,-0.498,0.86,0.7,0.931
INTC,0.585,0.759,0.565,0.551,0.568,0.0,0.106,0.746,0.749,0.617
MARA,0.433,-0.021,0.32,-0.257,-0.498,0.106,0.0,-0.178,0.108,-0.429
NVDA,0.316,0.914,0.572,0.853,0.86,0.746,-0.178,0.0,0.836,0.94
PLUG,0.607,0.818,0.466,0.688,0.7,0.749,0.108,0.836,0.0,0.743
TSLA,0.104,0.808,0.393,0.856,0.931,0.617,-0.429,0.94,0.743,0.0
