,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.516,0.775,0.803,0.399,0.233,0.931,0.849,0.772,0.354
AAPL,0.516,0.0,0.551,0.666,0.853,-0.325,0.527,0.735,0.654,0.002
AMD,0.775,0.551,0.0,0.789,0.601,0.476,0.713,0.896,0.861,0.67
AMZN,0.803,0.666,0.789,0.0,0.549,0.109,0.853,0.836,0.781,0.369
GOOGL,0.399,0.853,0.601,0.549,0.0,-0.266,0.35,0.661,0.596,0.035
INTC,0.233,-0.325,0.476,0.109,-0.266,0.0,0.185,0.269,0.297,0.885
MARA,0.931,0.527,0.713,0.853,0.35,0.185,0.0,0.831,0.788,0.344
NVDA,0.849,0.735,0.896,0.836,0.661,0.269,0.831,0.0,0.912,0.514
PLUG,0.772,0.654,0.861,0.781,0.596,0.297,0.788,0.912,0.0,0.574
TSLA,0.354,0.002,0.67,0.369,0.035,0.885,0.344,0.514,0.574,0.0
