,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.37,0.173,0.534,-0.113,0.307,-0.006,0.304,0.231,0.544
AAPL,0.37,0.0,0.247,0.877,0.706,0.815,0.447,0.893,-0.388,0.561
AMD,0.173,0.247,0.0,0.301,0.321,-0.112,0.139,0.541,0.371,0.618
AMZN,0.534,0.877,0.301,0.0,0.567,0.776,0.398,0.771,-0.221,0.527
GOOGL,-0.113,0.706,0.321,0.567,0.0,0.485,0.6,0.761,-0.59,0.241
INTC,0.307,0.815,-0.112,0.776,0.485,0.0,0.503,0.669,-0.575,0.151
MARA,-0.006,0.447,0.139,0.398,0.6,0.503,0.0,0.531,-0.412,0.126
NVDA,0.304,0.893,0.541,0.771,0.761,0.669,0.531,0.0,-0.337,0.624
PLUG,0.231,-0.388,0.371,-0.221,-0.59,-0.575,-0.412,-0.337,0.0,0.374
TSLA,0.544,0.561,0.618,0.527,0.241,0.151,0.126,0.624,0.374,0.0
