,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.27,0.174,0.286,0.455,0.226,0.332,0.087,-0.155,0.02
AAPL,0.27,0.0,0.975,0.968,0.941,0.608,0.863,0.809,0.418,0.463
AMD,0.174,0.975,0.0,0.945,0.896,0.627,0.842,0.798,0.453,0.464
AMZN,0.286,0.968,0.945,0.0,0.96,0.565,0.807,0.74,0.284,0.313
GOOGL,0.455,0.941,0.896,0.96,0.0,0.629,0.806,0.74,0.24,0.324
INTC,0.226,0.608,0.627,0.565,0.629,0.0,0.494,0.796,0.404,0.529
MARA,0.332,0.863,0.842,0.807,0.806,0.494,0.0,0.628,0.561,0.616
NVDA,0.087,0.809,0.798,0.74,0.74,0.796,0.628,0.0,0.497,0.548
PLUG,-0.155,0.418,0.453,0.284,0.24,0.404,0.561,0.497,0.0,0.765
TSLA,0.02,0.463,0.464,0.313,0.324,0.529,0.616,0.548,0.765,0.0
