,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.871,-0.519,-0.751,-0.783,-0.074,0.338,-0.483,0.52,-0.131
AAPL,-0.871,0.0,0.505,0.847,0.962,0.133,-0.532,0.465,-0.65,0.151
AMD,-0.519,0.505,0.0,0.339,0.455,0.37,0.37,0.905,0.131,0.577
AMZN,-0.751,0.847,0.339,0.0,0.848,-0.04,-0.528,0.411,-0.663,-0.108
GOOGL,-0.783,0.962,0.455,0.848,0.0,0.204,-0.556,0.459,-0.646,0.151
INTC,-0.074,0.133,0.37,-0.04,0.204,0.0,0.284,0.494,0.122,0.523
MARA,0.338,-0.532,0.37,-0.528,-0.556,0.284,0.0,0.399,0.846,0.427
NVDA,-0.483,0.465,0.905,0.411,0.459,0.494,0.399,0.0,0.188,0.613
PLUG,0.52,-0.65,0.131,-0.663,-0.646,0.122,0.846,0.188,0.0,0.401
TSLA,-0.131,0.151,0.577,-0.108,0.151,0.523,0.427,0.613,0.401,0.0
