,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.918,0.318,0.708,0.272,0.679,0.796,0.356,0.165,0.607
AAPL,0.918,0.0,0.214,0.729,0.335,0.638,0.773,0.261,0.23,0.614
AMD,0.318,0.214,0.0,0.567,0.31,0.801,0.578,0.983,0.013,0.701
AMZN,0.708,0.729,0.567,0.0,0.586,0.767,0.705,0.647,0.374,0.789
GOOGL,0.272,0.335,0.31,0.586,0.0,0.312,0.163,0.374,0.767,0.67
INTC,0.679,0.638,0.801,0.767,0.312,0.0,0.826,0.846,0.013,0.732
MARA,0.796,0.773,0.578,0.705,0.163,0.826,0.0,0.599,0.064,0.646
NVDA,0.356,0.261,0.983,0.647,0.374,0.846,0.599,0.0,0.057,0.727
PLUG,0.165,0.23,0.013,0.374,0.767,0.013,0.064,0.057,0.0,0.468
TSLA,0.607,0.614,0.701,0.789,0.67,0.732,0.646,0.727,0.468,0.0
