,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.873,0.781,0.858,0.489,0.726,0.284,0.722,-0.142,0.799
AAPL,0.873,0.0,0.824,0.851,0.59,0.553,0.163,0.852,-0.096,0.754
AMD,0.781,0.824,0.0,0.895,0.792,0.671,0.364,0.961,0.38,0.933
AMZN,0.858,0.851,0.895,0.0,0.6,0.756,0.115,0.859,0.18,0.933
GOOGL,0.489,0.59,0.792,0.6,0.0,0.369,0.405,0.758,0.428,0.674
INTC,0.726,0.553,0.671,0.756,0.369,0.0,0.077,0.572,0.219,0.78
MARA,0.284,0.163,0.364,0.115,0.405,0.077,0.0,0.316,0.275,0.264
NVDA,0.722,0.852,0.961,0.859,0.758,0.572,0.316,0.0,0.379,0.873
PLUG,-0.142,-0.096,0.38,0.18,0.428,0.219,0.275,0.379,0.0,0.373
TSLA,0.799,0.754,0.933,0.933,0.674,0.78,0.264,0.873,0.373,0.0
