,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.254,0.636,0.36,0.592,0.524,0.465,0.478,0.677,0.364
AAPL,0.254,0.0,0.4,0.854,0.709,0.453,0.673,0.576,0.523,0.799
AMD,0.636,0.4,0.0,0.377,0.663,0.462,0.662,0.547,0.783,0.342
AMZN,0.36,0.854,0.377,0.0,0.864,0.712,0.737,0.791,0.475,0.94
GOOGL,0.592,0.709,0.663,0.864,0.0,0.785,0.884,0.935,0.668,0.855
INTC,0.524,0.453,0.462,0.712,0.785,0.0,0.562,0.773,0.341,0.698
MARA,0.465,0.673,0.662,0.737,0.884,0.562,0.0,0.862,0.721,0.736
NVDA,0.478,0.576,0.547,0.791,0.935,0.773,0.862,0.0,0.53,0.832
PLUG,0.677,0.523,0.783,0.475,0.668,0.341,0.721,0.53,0.0,0.425
TSLA,0.364,0.799,0.342,0.94,0.855,0.698,0.736,0.832,0.425,0.0
