,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.083,0.061,0.151,0.028,0.109,0.586,0.286,0.206,0.106
AAPL,0.083,0.0,0.742,0.663,-0.068,0.508,0.372,0.852,0.758,0.726
AMD,0.061,0.742,0.0,0.742,0.339,0.03,0.086,0.643,0.684,0.357
AMZN,0.151,0.663,0.742,0.0,0.413,0.065,0.384,0.552,0.79,0.284
GOOGL,0.028,-0.068,0.339,0.413,0.0,-0.712,-0.333,-0.23,-0.004,-0.572
INTC,0.109,0.508,0.03,0.065,-0.712,0.0,0.604,0.712,0.291,0.769
MARA,0.586,0.372,0.086,0.384,-0.333,0.604,0.0,0.535,0.559,0.565
NVDA,0.286,0.852,0.643,0.552,-0.23,0.712,0.535,0.0,0.635,0.759
PLUG,0.206,0.758,0.684,0.79,-0.004,0.291,0.559,0.635,0.0,0.67
TSLA,0.106,0.726,0.357,0.284,-0.572,0.769,0.565,0.759,0.67,0.0
