,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.897,0.114,0.65,0.303,0.578,0.744,0.136,0.197,0.554
AAPL,0.897,0.0,-0.04,0.68,0.382,0.511,0.687,-0.011,0.283,0.563
AMD,0.114,-0.04,0.0,0.361,0.254,0.731,0.454,0.981,-0.064,0.607
AMZN,0.65,0.68,0.361,0.0,0.673,0.652,0.55,0.434,0.432,0.777
GOOGL,0.303,0.382,0.254,0.673,0.0,0.337,0.172,0.323,0.774,0.688
INTC,0.578,0.511,0.731,0.652,0.337,0.0,0.747,0.773,-0.013,0.707
MARA,0.744,0.687,0.454,0.55,0.172,0.747,0.0,0.456,0.044,0.628
NVDA,0.136,-0.011,0.981,0.434,0.323,0.773,0.456,0.0,-0.022,0.634
PLUG,0.197,0.283,-0.064,0.432,0.774,-0.013,0.044,-0.022,0.0,0.477
TSLA,0.554,0.563,0.607,0.777,0.688,0.707,0.628,0.634,0.477,0.0
