,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.418,0.667,0.506,0.45,0.663,0.594,0.532,0.601,0.702
AAPL,0.418,0.0,0.594,0.484,0.677,0.63,0.402,0.478,0.433,0.703
AMD,0.667,0.594,0.0,0.887,0.779,0.89,0.871,0.941,0.854,0.904
AMZN,0.506,0.484,0.887,0.0,0.713,0.756,0.732,0.884,0.78,0.817
GOOGL,0.45,0.677,0.779,0.713,0.0,0.861,0.608,0.69,0.696,0.765
INTC,0.663,0.63,0.89,0.756,0.861,0.0,0.768,0.785,0.741,0.881
MARA,0.594,0.402,0.871,0.732,0.608,0.768,0.0,0.876,0.802,0.693
NVDA,0.532,0.478,0.941,0.884,0.69,0.785,0.876,0.0,0.8,0.787
PLUG,0.601,0.433,0.854,0.78,0.696,0.741,0.802,0.8,0.0,0.737
TSLA,0.702,0.703,0.904,0.817,0.765,0.881,0.693,0.787,0.737,0.0
