,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.794,-0.853,-0.619,-0.605,0.614,-0.818,-0.774,-0.838,-0.723
AAPL,-0.794,0.0,0.926,0.801,0.633,-0.533,0.885,0.841,0.761,0.774
AMD,-0.853,0.926,0.0,0.724,0.611,-0.661,0.92,0.907,0.881,0.859
AMZN,-0.619,0.801,0.724,0.0,0.636,-0.107,0.785,0.542,0.587,0.423
GOOGL,-0.605,0.633,0.611,0.636,0.0,-0.306,0.614,0.721,0.686,0.645
INTC,0.614,-0.533,-0.661,-0.107,-0.306,0.0,-0.433,-0.785,-0.613,-0.826
MARA,-0.818,0.885,0.92,0.785,0.614,-0.433,0.0,0.789,0.864,0.745
NVDA,-0.774,0.841,0.907,0.542,0.721,-0.785,0.789,0.0,0.872,0.978
PLUG,-0.838,0.761,0.881,0.587,0.686,-0.613,0.864,0.872,0.0,0.853
TSLA,-0.723,0.774,0.859,0.423,0.645,-0.826,0.745,0.978,0.853,0.0
