,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.765,0.864,0.953,0.679,0.904,0.939,0.855,0.968,0.635
AAPL,0.765,0.0,0.907,0.858,0.896,0.651,0.899,0.96,0.845,0.936
AMD,0.864,0.907,0.0,0.937,0.848,0.838,0.941,0.952,0.943,0.837
AMZN,0.953,0.858,0.937,0.0,0.804,0.864,0.956,0.911,0.979,0.74
GOOGL,0.679,0.896,0.848,0.804,0.0,0.594,0.842,0.898,0.751,0.831
INTC,0.904,0.651,0.838,0.864,0.594,0.0,0.833,0.762,0.911,0.521
MARA,0.939,0.899,0.941,0.956,0.842,0.833,0.0,0.963,0.953,0.804
NVDA,0.855,0.96,0.952,0.911,0.898,0.762,0.963,0.0,0.912,0.903
PLUG,0.968,0.845,0.943,0.979,0.751,0.911,0.953,0.912,0.0,0.743
TSLA,0.635,0.936,0.837,0.74,0.831,0.521,0.804,0.903,0.743,0.0
