,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.051,0.56,-0.094,0.036,0.186,0.37,0.097,0.599,0.568
AAPL,0.051,0.0,0.708,0.94,0.905,0.813,0.674,0.924,-0.24,0.603
AMD,0.56,0.708,0.0,0.57,0.618,0.654,0.57,0.659,0.36,0.825
AMZN,-0.094,0.94,0.57,0.0,0.949,0.797,0.717,0.942,-0.426,0.531
GOOGL,0.036,0.905,0.618,0.949,0.0,0.764,0.808,0.936,-0.416,0.528
INTC,0.186,0.813,0.654,0.797,0.764,0.0,0.682,0.811,-0.21,0.53
MARA,0.37,0.674,0.57,0.717,0.808,0.682,0.0,0.829,-0.191,0.623
NVDA,0.097,0.924,0.659,0.942,0.936,0.811,0.829,0.0,-0.308,0.639
PLUG,0.599,-0.24,0.36,-0.426,-0.416,-0.21,-0.191,-0.308,0.0,0.423
TSLA,0.568,0.603,0.825,0.531,0.528,0.53,0.623,0.639,0.423,0.0
