,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.659,0.781,0.541,0.582,0.269,-0.241,0.653,0.261,0.601
AAPL,0.659,0.0,0.891,0.364,0.193,-0.016,-0.593,0.954,-0.03,0.948
AMD,0.781,0.891,0.0,0.55,0.413,0.191,-0.504,0.906,0.272,0.858
AMZN,0.541,0.364,0.55,0.0,0.736,0.096,-0.028,0.353,0.637,0.402
GOOGL,0.582,0.193,0.413,0.736,0.0,0.42,0.158,0.12,0.687,0.113
INTC,0.269,-0.016,0.191,0.096,0.42,0.0,0.439,-0.069,0.582,-0.222
MARA,-0.241,-0.593,-0.504,-0.028,0.158,0.439,0.0,-0.569,0.405,-0.648
NVDA,0.653,0.954,0.906,0.353,0.12,-0.069,-0.569,0.0,-0.036,0.961
PLUG,0.261,-0.03,0.272,0.637,0.687,0.582,0.405,-0.036,0.0,-0.072
TSLA,0.601,0.948,0.858,0.402,0.113,-0.222,-0.648,0.961,-0.072,0.0
