,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.928,-0.392,0.744,-0.699,0.56,0.78,0.621,0.453,0.766
AAPL,0.928,0.0,-0.521,0.83,-0.657,0.461,0.84,0.653,0.297,0.729
AMD,-0.392,-0.521,0.0,-0.547,0.703,0.061,-0.763,-0.285,0.429,-0.14
AMZN,0.744,0.83,-0.547,0.0,-0.508,0.256,0.766,0.522,0.105,0.537
GOOGL,-0.699,-0.657,0.703,-0.508,0.0,-0.174,-0.781,-0.287,0.039,-0.442
INTC,0.56,0.461,0.061,0.256,-0.174,0.0,0.147,0.794,0.716,0.708
MARA,0.78,0.84,-0.763,0.766,-0.781,0.147,0.0,0.464,-0.024,0.562
NVDA,0.621,0.653,-0.285,0.522,-0.287,0.794,0.464,0.0,0.486,0.819
PLUG,0.453,0.297,0.429,0.105,0.039,0.716,-0.024,0.486,0.0,0.627
TSLA,0.766,0.729,-0.14,0.537,-0.442,0.708,0.562,0.819,0.627,0.0
