,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.628,-0.452,-0.424,0.314,0.492,0.452,0.298,-0.535,-0.676
AAPL,-0.628,0.0,0.495,0.279,-0.512,-0.726,-0.689,-0.52,0.81,0.843
AMD,-0.452,0.495,0.0,0.088,0.158,0.066,0.166,0.398,0.297,0.278
AMZN,-0.424,0.279,0.088,0.0,0.173,-0.126,-0.229,-0.158,0.339,0.629
GOOGL,0.314,-0.512,0.158,0.173,0.0,0.866,0.797,0.832,-0.364,-0.374
INTC,0.492,-0.726,0.066,-0.126,0.866,0.0,0.929,0.91,-0.65,-0.684
MARA,0.452,-0.689,0.166,-0.229,0.797,0.929,0.0,0.939,-0.679,-0.707
NVDA,0.298,-0.52,0.398,-0.158,0.832,0.91,0.939,0.0,-0.54,-0.584
PLUG,-0.535,0.81,0.297,0.339,-0.364,-0.65,-0.679,-0.54,0.0,0.828
TSLA,-0.676,0.843,0.278,0.629,-0.374,-0.684,-0.707,-0.584,0.828,0.0
