,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.131,-0.26,-0.369,-0.332,0.732,-0.45,-0.222,-0.429,0.519
AAPL,0.131,0.0,0.863,0.684,0.794,-0.135,0.65,0.855,0.63,0.782
AMD,-0.26,0.863,0.0,0.878,0.933,-0.51,0.874,0.96,0.828,0.448
AMZN,-0.369,0.684,0.878,0.0,0.927,-0.705,0.919,0.913,0.94,0.163
GOOGL,-0.332,0.794,0.933,0.927,0.0,-0.603,0.932,0.939,0.885,0.306
INTC,0.732,-0.135,-0.51,-0.705,-0.603,0.0,-0.704,-0.556,-0.793,0.408
MARA,-0.45,0.65,0.874,0.919,0.932,-0.704,0.0,0.885,0.926,0.155
NVDA,-0.222,0.855,0.96,0.913,0.939,-0.556,0.885,0.0,0.893,0.434
PLUG,-0.429,0.63,0.828,0.94,0.885,-0.793,0.926,0.893,0.0,0.125
TSLA,0.519,0.782,0.448,0.163,0.306,0.408,0.155,0.434,0.125,0.0
