,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.388,0.782,0.714,0.608,0.337,0.873,0.813,0.557,0.371
AAPL,0.388,0.0,0.39,0.425,0.514,-0.027,0.338,0.451,0.333,0.462
AMD,0.782,0.39,0.0,0.802,0.689,0.101,0.788,0.95,0.789,0.318
AMZN,0.714,0.425,0.802,0.0,0.6,0.393,0.593,0.736,0.442,-0.048
GOOGL,0.608,0.514,0.689,0.6,0.0,0.045,0.604,0.806,0.766,0.573
INTC,0.337,-0.027,0.101,0.393,0.045,0.0,0.219,0.005,-0.093,-0.419
MARA,0.873,0.338,0.788,0.593,0.604,0.219,0.0,0.804,0.674,0.397
NVDA,0.813,0.451,0.95,0.736,0.806,0.005,0.804,0.0,0.853,0.531
PLUG,0.557,0.333,0.789,0.442,0.766,-0.093,0.674,0.853,0.0,0.599
TSLA,0.371,0.462,0.318,-0.048,0.573,-0.419,0.397,0.531,0.599,0.0
