,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.853,0.779,0.525,0.575,0.589,-0.3,0.882,0.697,0.774
AAPL,0.853,0.0,0.897,0.645,0.605,0.691,-0.311,0.914,0.516,0.666
AMD,0.779,0.897,0.0,0.816,0.376,0.842,-0.056,0.859,0.303,0.434
AMZN,0.525,0.645,0.816,0.0,-0.025,0.961,0.159,0.579,-0.048,0.071
GOOGL,0.575,0.605,0.376,-0.025,0.0,0.064,-0.583,0.52,0.712,0.767
INTC,0.589,0.691,0.842,0.961,0.064,0.0,-0.017,0.607,0.093,0.193
MARA,-0.3,-0.311,-0.056,0.159,-0.583,-0.017,0.0,-0.125,-0.524,-0.521
NVDA,0.882,0.914,0.859,0.579,0.52,0.607,-0.125,0.0,0.533,0.684
PLUG,0.697,0.516,0.303,-0.048,0.712,0.093,-0.524,0.533,0.0,0.953
TSLA,0.774,0.666,0.434,0.071,0.767,0.193,-0.521,0.684,0.953,0.0
