,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.039,-0.029,-0.175,-0.072,-0.14,0.264,-0.065,0.002,-0.062
AAPL,0.039,0.0,0.931,0.891,0.973,0.893,-0.264,0.934,0.925,0.928
AMD,-0.029,0.931,0.0,0.976,0.947,0.783,-0.361,0.959,0.974,0.972
AMZN,-0.175,0.891,0.976,0.0,0.925,0.738,-0.457,0.924,0.955,0.974
GOOGL,-0.072,0.973,0.947,0.925,0.0,0.898,-0.311,0.949,0.943,0.936
INTC,-0.14,0.893,0.783,0.738,0.898,0.0,-0.141,0.843,0.803,0.777
MARA,0.264,-0.264,-0.361,-0.457,-0.311,-0.141,0.0,-0.274,-0.341,-0.463
NVDA,-0.065,0.934,0.959,0.924,0.949,0.843,-0.274,0.0,0.941,0.919
PLUG,0.002,0.925,0.974,0.955,0.943,0.803,-0.341,0.941,0.0,0.962
TSLA,-0.062,0.928,0.972,0.974,0.936,0.777,-0.463,0.919,0.962,0.0
