,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.342,0.094,0.177,0.689,0.112,0.604,0.106,0.214,0.339
AAPL,0.342,0.0,0.707,0.913,0.648,0.587,0.599,0.734,0.342,0.187
AMD,0.094,0.707,0.0,0.698,0.128,0.859,0.283,0.92,0.813,0.206
AMZN,0.177,0.913,0.698,0.0,0.583,0.522,0.414,0.653,0.283,-0.085
GOOGL,0.689,0.648,0.128,0.583,0.0,-0.002,0.544,0.139,-0.122,0.047
INTC,0.112,0.587,0.859,0.522,-0.002,0.0,0.44,0.875,0.788,0.496
MARA,0.604,0.599,0.283,0.414,0.544,0.44,0.0,0.362,0.168,0.56
NVDA,0.106,0.734,0.92,0.653,0.139,0.875,0.362,0.0,0.769,0.325
PLUG,0.214,0.342,0.813,0.283,-0.122,0.788,0.168,0.769,0.0,0.367
TSLA,0.339,0.187,0.206,-0.085,0.047,0.496,0.56,0.325,0.367,0.0
