,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.751,0.723,0.937,0.834,0.661,0.654,0.656,0.668,0.928
AAPL,0.751,0.0,0.858,0.756,0.556,0.149,0.165,0.898,0.266,0.734
AMD,0.723,0.858,0.0,0.688,0.444,0.054,0.173,0.956,0.294,0.722
AMZN,0.937,0.756,0.688,0.0,0.817,0.695,0.578,0.673,0.688,0.926
GOOGL,0.834,0.556,0.444,0.817,0.0,0.789,0.747,0.363,0.754,0.851
INTC,0.661,0.149,0.054,0.695,0.789,0.0,0.777,-0.019,0.827,0.675
MARA,0.654,0.165,0.173,0.578,0.747,0.777,0.0,0.059,0.781,0.65
NVDA,0.656,0.898,0.956,0.673,0.363,-0.019,0.059,0.0,0.22,0.663
PLUG,0.668,0.266,0.294,0.688,0.754,0.827,0.781,0.22,0.0,0.79
TSLA,0.928,0.734,0.722,0.926,0.851,0.675,0.65,0.663,0.79,0.0
