,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.669,0.775,0.731,0.743,0.916,0.853,0.541,0.605,0.601
AAPL,0.669,0.0,0.94,0.916,0.924,0.799,0.865,0.91,0.822,0.924
AMD,0.775,0.94,0.0,0.941,0.962,0.892,0.886,0.838,0.78,0.848
AMZN,0.731,0.916,0.941,0.0,0.942,0.891,0.837,0.912,0.897,0.824
GOOGL,0.743,0.924,0.962,0.942,0.0,0.881,0.895,0.805,0.813,0.843
INTC,0.916,0.799,0.892,0.891,0.881,0.0,0.911,0.733,0.772,0.74
MARA,0.853,0.865,0.886,0.837,0.895,0.911,0.0,0.737,0.75,0.874
NVDA,0.541,0.91,0.838,0.912,0.805,0.733,0.737,0.0,0.887,0.874
PLUG,0.605,0.822,0.78,0.897,0.813,0.772,0.75,0.887,0.0,0.794
TSLA,0.601,0.924,0.848,0.824,0.843,0.74,0.874,0.874,0.794,0.0
