,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.548,-0.16,0.409,0.1,0.264,0.501,-0.109,0.418,0.47
AAPL,0.548,0.0,-0.229,0.584,0.063,0.317,0.342,-0.411,0.445,0.737
AMD,-0.16,-0.229,0.0,0.363,0.634,0.076,-0.454,0.873,-0.769,-0.639
AMZN,0.409,0.584,0.363,0.0,0.722,0.211,-0.055,0.362,-0.144,0.069
GOOGL,0.1,0.063,0.634,0.722,0.0,0.168,-0.167,0.682,-0.473,-0.382
INTC,0.264,0.317,0.076,0.211,0.168,0.0,0.694,-0.227,0.513,0.501
MARA,0.501,0.342,-0.454,-0.055,-0.167,0.694,0.0,-0.582,0.832,0.744
NVDA,-0.109,-0.411,0.873,0.362,0.682,-0.227,-0.582,0.0,-0.861,-0.837
PLUG,0.418,0.445,-0.769,-0.144,-0.473,0.513,0.832,-0.861,0.0,0.895
TSLA,0.47,0.737,-0.639,0.069,-0.382,0.501,0.744,-0.837,0.895,0.0
