,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.46,-0.084,-0.427,0.078,-0.2,-0.571,0.466,0.55,-0.6
AAPL,-0.46,0.0,0.364,0.495,0.215,0.426,0.287,-0.076,-0.548,0.734
AMD,-0.084,0.364,0.0,0.748,0.572,0.762,0.528,0.507,0.155,0.343
AMZN,-0.427,0.495,0.748,0.0,0.665,0.689,0.841,0.085,-0.028,0.711
GOOGL,0.078,0.215,0.572,0.665,0.0,0.523,0.399,0.423,0.469,0.383
INTC,-0.2,0.426,0.762,0.689,0.523,0.0,0.414,0.321,-0.116,0.346
MARA,-0.571,0.287,0.528,0.841,0.399,0.414,0.0,-0.291,-0.117,0.711
NVDA,0.466,-0.076,0.507,0.085,0.423,0.321,-0.291,0.0,0.594,-0.34
PLUG,0.55,-0.548,0.155,-0.028,0.469,-0.116,-0.117,0.594,0.0,-0.369
TSLA,-0.6,0.734,0.343,0.711,0.383,0.346,0.711,-0.34,-0.369,0.0
