,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.226,-0.282,-0.327,-0.094,0.654,0.434,-0.37,-0.442,-0.151
AAPL,-0.226,0.0,0.918,0.842,0.466,0.266,0.407,0.878,0.705,0.825
AMD,-0.282,0.918,0.0,0.86,0.308,0.168,0.296,0.958,0.817,0.88
AMZN,-0.327,0.842,0.86,0.0,0.424,0.319,0.418,0.912,0.72,0.901
GOOGL,-0.094,0.466,0.308,0.424,0.0,0.385,0.387,0.252,0.25,0.307
INTC,0.654,0.266,0.168,0.319,0.385,0.0,0.746,0.126,-0.023,0.392
MARA,0.434,0.407,0.296,0.418,0.387,0.746,0.0,0.224,0.262,0.569
NVDA,-0.37,0.878,0.958,0.912,0.252,0.126,0.224,0.0,0.756,0.873
PLUG,-0.442,0.705,0.817,0.72,0.25,-0.023,0.262,0.756,0.0,0.789
TSLA,-0.151,0.825,0.88,0.901,0.307,0.392,0.569,0.873,0.789,0.0
