,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.836,-0.102,0.872,0.754,0.83,0.939,0.95,0.955,0.903
AAPL,0.836,0.0,-0.308,0.739,0.793,0.895,0.908,0.894,0.835,0.933
AMD,-0.102,-0.308,0.0,-0.378,-0.009,-0.197,-0.323,-0.032,-0.208,-0.302
AMZN,0.872,0.739,-0.378,0.0,0.709,0.848,0.87,0.784,0.826,0.821
GOOGL,0.754,0.793,-0.009,0.709,0.0,0.901,0.754,0.814,0.649,0.826
INTC,0.83,0.895,-0.197,0.848,0.901,0.0,0.858,0.853,0.768,0.889
MARA,0.939,0.908,-0.323,0.87,0.754,0.858,0.0,0.93,0.965,0.971
NVDA,0.95,0.894,-0.032,0.784,0.814,0.853,0.93,0.0,0.923,0.913
PLUG,0.955,0.835,-0.208,0.826,0.649,0.768,0.965,0.923,0.0,0.901
TSLA,0.903,0.933,-0.302,0.821,0.826,0.889,0.971,0.913,0.901,0.0
