,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.238,0.847,-0.241,0.071,0.809,-0.331,0.852,0.502,-0.462
AAPL,0.238,0.0,0.2,0.47,0.565,0.217,0.558,0.094,0.487,0.457
AMD,0.847,0.2,0.0,-0.353,-0.017,0.913,-0.522,0.957,0.45,-0.56
AMZN,-0.241,0.47,-0.353,0.0,0.879,-0.555,0.556,-0.557,0.499,0.408
GOOGL,0.071,0.565,-0.017,0.879,0.0,-0.208,0.296,-0.238,0.692,0.111
INTC,0.809,0.217,0.913,-0.555,-0.208,0.0,-0.45,0.96,0.199,-0.51
MARA,-0.331,0.558,-0.522,0.556,0.296,-0.45,0.0,-0.543,-0.031,0.841
NVDA,0.852,0.094,0.957,-0.557,-0.238,0.96,-0.543,0.0,0.246,-0.587
PLUG,0.502,0.487,0.45,0.499,0.692,0.199,-0.031,0.246,0.0,-0.056
TSLA,-0.462,0.457,-0.56,0.408,0.111,-0.51,0.841,-0.587,-0.056,0.0
