,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.483,0.77,0.603,0.716,0.71,-0.049,0.544,0.59,0.264
AAPL,0.483,0.0,0.771,0.079,0.11,0.128,-0.527,0.918,-0.023,0.897
AMD,0.77,0.771,0.0,0.481,0.502,0.487,-0.422,0.826,0.445,0.647
AMZN,0.603,0.079,0.481,0.0,0.826,0.465,0.142,0.1,0.827,0.0
GOOGL,0.716,0.11,0.502,0.826,0.0,0.625,0.17,0.074,0.788,-0.081
INTC,0.71,0.128,0.487,0.465,0.625,0.0,0.226,0.13,0.699,-0.19
MARA,-0.049,-0.527,-0.422,0.142,0.17,0.226,0.0,-0.52,0.296,-0.567
NVDA,0.544,0.918,0.826,0.1,0.074,0.13,-0.52,0.0,0.004,0.893
PLUG,0.59,-0.023,0.445,0.827,0.788,0.699,0.296,0.004,0.0,-0.153
TSLA,0.264,0.897,0.647,0.0,-0.081,-0.19,-0.567,0.893,-0.153,0.0
