,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.666,0.498,0.264,-0.633,-0.496,0.203,-0.35,-0.156,0.66
AAPL,-0.666,0.0,0.058,0.302,0.717,0.714,-0.014,0.694,0.509,-0.1
AMD,0.498,0.058,0.0,0.712,0.099,0.11,0.251,0.308,0.229,0.823
AMZN,0.264,0.302,0.712,0.0,0.319,0.4,0.602,0.62,0.635,0.544
GOOGL,-0.633,0.717,0.099,0.319,0.0,0.778,0.24,0.725,0.434,-0.197
INTC,-0.496,0.714,0.11,0.4,0.778,0.0,0.298,0.751,0.6,-0.228
MARA,0.203,-0.014,0.251,0.602,0.24,0.298,0.0,0.606,0.728,0.157
NVDA,-0.35,0.694,0.308,0.62,0.725,0.751,0.606,0.0,0.885,0.077
PLUG,-0.156,0.509,0.229,0.635,0.434,0.6,0.728,0.885,0.0,0.107
TSLA,0.66,-0.1,0.823,0.544,-0.197,-0.228,0.157,0.077,0.107,0.0
