,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.738,0.104,-0.751,-0.443,0.739,-0.157,-0.681,-0.837,-0.64
AAPL,-0.738,0.0,0.395,0.927,0.852,-0.311,0.103,0.94,0.772,0.923
AMD,0.104,0.395,0.0,0.454,0.697,0.476,0.065,0.573,-0.039,0.454
AMZN,-0.751,0.927,0.454,0.0,0.884,-0.33,0.012,0.967,0.8,0.949
GOOGL,-0.443,0.852,0.697,0.884,0.0,0.032,0.082,0.899,0.567,0.885
INTC,0.739,-0.311,0.476,-0.33,0.032,0.0,0.059,-0.251,-0.494,-0.246
MARA,-0.157,0.103,0.065,0.012,0.082,0.059,0.0,0.06,-0.016,-0.142
NVDA,-0.681,0.94,0.573,0.967,0.899,-0.251,0.06,0.0,0.702,0.93
PLUG,-0.837,0.772,-0.039,0.8,0.567,-0.494,-0.016,0.702,0.0,0.737
TSLA,-0.64,0.923,0.454,0.949,0.885,-0.246,-0.142,0.93,0.737,0.0
