,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.743,0.884,0.956,0.693,0.907,0.958,0.869,0.972,0.543
AAPL,0.743,0.0,0.86,0.829,0.834,0.576,0.844,0.942,0.807,0.903
AMD,0.884,0.86,0.0,0.944,0.811,0.836,0.928,0.934,0.945,0.73
AMZN,0.956,0.829,0.944,0.0,0.803,0.859,0.96,0.911,0.978,0.642
GOOGL,0.693,0.834,0.811,0.803,0.0,0.571,0.815,0.856,0.732,0.704
INTC,0.907,0.576,0.836,0.859,0.571,0.0,0.83,0.731,0.906,0.375
MARA,0.958,0.844,0.928,0.96,0.815,0.83,0.0,0.943,0.953,0.675
NVDA,0.869,0.942,0.934,0.911,0.856,0.731,0.943,0.0,0.906,0.843
PLUG,0.972,0.807,0.945,0.978,0.732,0.906,0.953,0.906,0.0,0.639
TSLA,0.543,0.903,0.73,0.642,0.704,0.375,0.675,0.843,0.639,0.0
