,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.853,0.153,0.717,0.75,0.643,0.484,0.608,0.845,0.87
AAPL,0.853,0.0,0.275,0.851,0.886,0.819,0.635,0.699,0.925,0.973
AMD,0.153,0.275,0.0,0.618,0.6,0.702,0.829,0.811,0.18,0.108
AMZN,0.717,0.851,0.618,0.0,0.965,0.852,0.909,0.922,0.833,0.788
GOOGL,0.75,0.886,0.6,0.965,0.0,0.87,0.872,0.915,0.863,0.815
INTC,0.643,0.819,0.702,0.852,0.87,0.0,0.837,0.869,0.671,0.706
MARA,0.484,0.635,0.829,0.909,0.872,0.837,0.0,0.954,0.592,0.525
NVDA,0.608,0.699,0.811,0.922,0.915,0.869,0.954,0.0,0.652,0.588
PLUG,0.845,0.925,0.18,0.833,0.863,0.671,0.592,0.652,0.0,0.935
TSLA,0.87,0.973,0.108,0.788,0.815,0.706,0.525,0.588,0.935,0.0
