,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.793,0.825,0.887,0.644,-0.016,0.569,0.863,-0.434,0.529
AAPL,0.793,0.0,0.747,0.76,0.79,0.465,0.793,0.904,-0.068,0.852
AMD,0.825,0.747,0.0,0.783,0.743,0.24,0.595,0.817,-0.11,0.547
AMZN,0.887,0.76,0.783,0.0,0.801,0.138,0.687,0.893,-0.166,0.648
GOOGL,0.644,0.79,0.743,0.801,0.0,0.589,0.902,0.889,0.266,0.829
INTC,-0.016,0.465,0.24,0.138,0.589,0.0,0.612,0.387,0.587,0.629
MARA,0.569,0.793,0.595,0.687,0.902,0.612,0.0,0.836,0.356,0.935
NVDA,0.863,0.904,0.817,0.893,0.889,0.387,0.836,0.0,-0.031,0.815
PLUG,-0.434,-0.068,-0.11,-0.166,0.266,0.587,0.356,-0.031,0.0,0.365
TSLA,0.529,0.852,0.547,0.648,0.829,0.629,0.935,0.815,0.365,0.0
