,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.69,-0.425,0.344,-0.118,0.497,0.813,0.257,-0.546,0.819
AAPL,0.69,0.0,-0.097,-0.066,-0.19,0.154,0.556,-0.05,-0.255,0.468
AMD,-0.425,-0.097,0.0,-0.017,0.525,-0.005,-0.284,0.033,0.172,-0.424
AMZN,0.344,-0.066,-0.017,0.0,0.554,0.802,0.384,0.741,-0.271,0.512
GOOGL,-0.118,-0.19,0.525,0.554,0.0,0.317,-0.085,0.591,-0.308,0.073
INTC,0.497,0.154,-0.005,0.802,0.317,0.0,0.482,0.7,-0.326,0.667
MARA,0.813,0.556,-0.284,0.384,-0.085,0.482,0.0,0.39,-0.443,0.837
NVDA,0.257,-0.05,0.033,0.741,0.591,0.7,0.39,0.0,-0.463,0.545
PLUG,-0.546,-0.255,0.172,-0.271,-0.308,-0.326,-0.443,-0.463,0.0,-0.58
TSLA,0.819,0.468,-0.424,0.512,0.073,0.667,0.837,0.545,-0.58,0.0
