,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.738,0.912,0.843,0.855,0.895,-0.084,-0.227,0.725,0.039
AAPL,0.738,0.0,0.715,0.785,0.663,0.797,0.131,-0.223,0.676,0.203
AMD,0.912,0.715,0.0,0.825,0.785,0.815,-0.155,-0.034,0.681,0.064
AMZN,0.843,0.785,0.825,0.0,0.852,0.929,0.126,-0.475,0.925,0.125
GOOGL,0.855,0.663,0.785,0.852,0.0,0.839,0.039,-0.399,0.737,-0.152
INTC,0.895,0.797,0.815,0.929,0.839,0.0,-0.018,-0.522,0.837,0.031
MARA,-0.084,0.131,-0.155,0.126,0.039,-0.018,0.0,-0.043,0.347,0.546
NVDA,-0.227,-0.223,-0.034,-0.475,-0.399,-0.522,-0.043,0.0,-0.485,0.169
PLUG,0.725,0.676,0.681,0.925,0.737,0.837,0.347,-0.485,0.0,0.343
TSLA,0.039,0.203,0.064,0.125,-0.152,0.031,0.546,0.169,0.343,0.0
