,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.857,0.877,0.789,0.859,0.9,0.854,-0.039,0.652,0.837
AAPL,0.857,0.0,0.909,0.85,0.895,0.963,0.874,0.13,0.742,0.752
AMD,0.877,0.909,0.0,0.937,0.925,0.966,0.922,-0.046,0.825,0.86
AMZN,0.789,0.85,0.937,0.0,0.852,0.893,0.796,0.119,0.882,0.777
GOOGL,0.859,0.895,0.925,0.852,0.0,0.925,0.893,0.061,0.789,0.865
INTC,0.9,0.963,0.966,0.893,0.925,0.0,0.909,0.05,0.766,0.824
MARA,0.854,0.874,0.922,0.796,0.893,0.909,0.0,-0.259,0.741,0.883
NVDA,-0.039,0.13,-0.046,0.119,0.061,0.05,-0.259,0.0,0.007,-0.112
PLUG,0.652,0.742,0.825,0.882,0.789,0.766,0.741,0.007,0.0,0.658
TSLA,0.837,0.752,0.86,0.777,0.865,0.824,0.883,-0.112,0.658,0.0
