,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.662,-0.527,0.86,0.643,-0.831,-0.514,-0.019,0.787,0.659
AAPL,0.662,0.0,-0.736,0.795,0.885,-0.79,-0.836,-0.209,0.48,0.888
AMD,-0.527,-0.736,0.0,-0.604,-0.831,0.772,0.759,0.723,-0.438,-0.836
AMZN,0.86,0.795,-0.604,0.0,0.834,-0.833,-0.527,-0.2,0.677,0.854
GOOGL,0.643,0.885,-0.831,0.834,0.0,-0.788,-0.723,-0.475,0.465,0.953
INTC,-0.831,-0.79,0.772,-0.833,-0.788,0.0,0.729,0.321,-0.522,-0.806
MARA,-0.514,-0.836,0.759,-0.527,-0.723,0.729,0.0,0.246,-0.329,-0.682
NVDA,-0.019,-0.209,0.723,-0.2,-0.475,0.321,0.246,0.0,-0.092,-0.514
PLUG,0.787,0.48,-0.438,0.677,0.465,-0.522,-0.329,-0.092,0.0,0.49
TSLA,0.659,0.888,-0.836,0.854,0.953,-0.806,-0.682,-0.514,0.49,0.0
