,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.821,0.488,-0.79,0.247,0.831,0.057,-0.691,-0.766,-0.531
AAPL,-0.821,0.0,-0.175,0.927,0.173,-0.648,0.04,0.918,0.779,0.685
AMD,0.488,-0.175,0.0,-0.19,0.664,0.585,0.396,0.006,-0.545,-0.031
AMZN,-0.79,0.927,-0.19,0.0,0.245,-0.588,-0.002,0.923,0.844,0.825
GOOGL,0.247,0.173,0.664,0.245,0.0,0.454,0.363,0.333,-0.043,0.293
INTC,0.831,-0.648,0.585,-0.588,0.454,0.0,0.319,-0.475,-0.57,-0.357
MARA,0.057,0.04,0.396,-0.002,0.363,0.319,0.0,0.15,-0.118,-0.125
NVDA,-0.691,0.918,0.006,0.923,0.333,-0.475,0.15,0.0,0.709,0.754
PLUG,-0.766,0.779,-0.545,0.844,-0.043,-0.57,-0.118,0.709,0.0,0.725
TSLA,-0.531,0.685,-0.031,0.825,0.293,-0.357,-0.125,0.754,0.725,0.0
