,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.606,-0.836,-0.652,-0.731,-0.78,-0.777,-0.711,0.927,-0.085
AAPL,-0.606,0.0,0.879,0.91,0.908,0.765,0.799,0.957,-0.657,0.654
AMD,-0.836,0.879,0.0,0.905,0.944,0.845,0.877,0.955,-0.836,0.401
AMZN,-0.652,0.91,0.905,0.0,0.887,0.835,0.877,0.924,-0.663,0.621
GOOGL,-0.731,0.908,0.944,0.887,0.0,0.699,0.867,0.951,-0.724,0.59
INTC,-0.78,0.765,0.845,0.835,0.699,0.0,0.756,0.824,-0.829,0.276
MARA,-0.777,0.799,0.877,0.877,0.867,0.756,0.0,0.835,-0.706,0.471
NVDA,-0.711,0.957,0.955,0.924,0.951,0.824,0.835,0.0,-0.755,0.594
PLUG,0.927,-0.657,-0.836,-0.663,-0.724,-0.829,-0.706,-0.755,0.0,-0.107
TSLA,-0.085,0.654,0.401,0.621,0.59,0.276,0.471,0.594,-0.107,0.0
