,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.219,-0.197,-0.474,-0.339,0.795,-0.514,-0.204,-0.581,0.612
AAPL,0.219,0.0,0.847,0.59,0.75,0.007,0.557,0.837,0.483,0.812
AMD,-0.197,0.847,0.0,0.86,0.929,-0.428,0.844,0.972,0.765,0.451
AMZN,-0.474,0.59,0.86,0.0,0.906,-0.686,0.908,0.867,0.919,0.088
GOOGL,-0.339,0.75,0.929,0.906,0.0,-0.543,0.915,0.926,0.833,0.284
INTC,0.795,0.007,-0.428,-0.686,-0.543,0.0,-0.681,-0.465,-0.796,0.498
MARA,-0.514,0.557,0.844,0.908,0.915,-0.681,0.0,0.845,0.909,0.084
NVDA,-0.204,0.837,0.972,0.867,0.926,-0.465,0.845,0.0,0.811,0.447
PLUG,-0.581,0.483,0.765,0.919,0.833,-0.796,0.909,0.811,0.0,-0.003
TSLA,0.612,0.812,0.451,0.088,0.284,0.498,0.084,0.447,-0.003,0.0
