,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.624,0.61,0.929,0.82,0.761,0.685,0.559,0.732,0.914
AAPL,0.624,0.0,0.831,0.67,0.491,0.139,0.017,0.877,0.204,0.644
AMD,0.61,0.831,0.0,0.634,0.409,0.11,0.048,0.938,0.269,0.665
AMZN,0.929,0.67,0.634,0.0,0.834,0.772,0.645,0.625,0.753,0.929
GOOGL,0.82,0.491,0.409,0.834,0.0,0.807,0.722,0.317,0.771,0.856
INTC,0.761,0.139,0.11,0.772,0.807,0.0,0.919,0.06,0.888,0.746
MARA,0.685,0.017,0.048,0.645,0.722,0.919,0.0,-0.034,0.862,0.677
NVDA,0.559,0.877,0.938,0.625,0.317,0.06,-0.034,0.0,0.206,0.605
PLUG,0.732,0.204,0.269,0.753,0.771,0.888,0.862,0.206,0.0,0.816
TSLA,0.914,0.644,0.665,0.929,0.856,0.746,0.677,0.605,0.816,0.0
