,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.571,-0.046,-0.08,-0.42,0.09,0.886,-0.66,0.213,0.891
AAPL,0.571,0.0,-0.621,-0.204,0.114,-0.464,0.691,-0.801,-0.476,0.764
AMD,-0.046,-0.621,0.0,0.056,-0.643,0.844,-0.188,0.354,0.752,-0.139
AMZN,-0.08,-0.204,0.056,0.0,0.359,0.01,-0.291,0.458,0.025,-0.273
GOOGL,-0.42,0.114,-0.643,0.359,0.0,-0.647,-0.457,0.347,-0.581,-0.439
INTC,0.09,-0.464,0.844,0.01,-0.647,0.0,-0.027,0.279,0.67,0.015
MARA,0.886,0.691,-0.188,-0.291,-0.457,-0.027,0.0,-0.794,0.1,0.928
NVDA,-0.66,-0.801,0.354,0.458,0.347,0.279,-0.794,0.0,0.26,-0.838
PLUG,0.213,-0.476,0.752,0.025,-0.581,0.67,0.1,0.26,0.0,0.013
TSLA,0.891,0.764,-0.139,-0.273,-0.439,0.015,0.928,-0.838,0.013,0.0
