,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.846,0.785,0.94,0.847,0.921,0.874,0.841,0.795,0.893
AAPL,0.846,0.0,0.891,0.861,0.928,0.798,0.848,0.891,0.813,0.886
AMD,0.785,0.891,0.0,0.806,0.926,0.794,0.895,0.904,0.914,0.892
AMZN,0.94,0.861,0.806,0.0,0.878,0.942,0.861,0.89,0.806,0.894
GOOGL,0.847,0.928,0.926,0.878,0.0,0.886,0.916,0.93,0.846,0.963
INTC,0.921,0.798,0.794,0.942,0.886,0.0,0.922,0.871,0.82,0.923
MARA,0.874,0.848,0.895,0.861,0.916,0.922,0.0,0.895,0.891,0.946
NVDA,0.841,0.891,0.904,0.89,0.93,0.871,0.895,0.0,0.798,0.921
PLUG,0.795,0.813,0.914,0.806,0.846,0.82,0.891,0.798,0.0,0.864
TSLA,0.893,0.886,0.892,0.894,0.963,0.923,0.946,0.921,0.864,0.0
